taxon,COG_number,LFQ.intensity.HiSF_14spcs_m04_2_147,LFQ.intensity.HiSF_14spcs_m06_2_148,LFQ.intensity.HiSF_14spcs_m07_2_149,LFQ.intensity.HiSF_14spcs_m10_2_150,LFQ.intensity.HiSF_14spcs_m13_2_151,LFQ.intensity.HiSF_15spcs_m03_1_132,LFQ.intensity.HiSF_15spcs_m07_1_133,LFQ.intensity.HiSF_15spcs_m09_1_134,LFQ.intensity.HiSF_15spcs_m14_1_136,LFQ.intensity.PEFi_14spcs_m00_0_127,LFQ.intensity.PEFi_14spcs_m01_1_128,LFQ.intensity.PEFi_14spcs_m02_1_129,LFQ.intensity.PEFi_14spcs_m04_1_130,LFQ.intensity.PEFi_14spcs_m13_1_131,LFQ.intensity.PEFi_15spcs_m05_2_142,LFQ.intensity.PEFi_15spcs_m08_2_143,LFQ.intensity.PEFi_15spcs_m09_2_144,LFQ.intensity.PEFi_15spcs_m12_2_145,LFQ.intensity.PEFi_15spcs_m14_2_146
Parabacteroides distasonis TSDC17.2,COG0126,47995000,45338000,21844000,50746000,45199000,11073000,15998000,15108000,15044000,19429000,7450800,16950000,12481000,14595000,22371000,16134000,16628000,13354000,10934000
Parabacteroides distasonis TSDC17.2,COG0129,0,0,0,0,0,0,0,0,0,619650,0,396100,0,0,0,339640,0,0,376220
Parabacteroides distasonis TSDC17.2,COG0133,0,0,0,0,0,2442700,0,1668100,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0137,4264400,1491300,0,1128000,4958300,5874000,3837400,3775200,2819200,934440,0,0,0,558530,0,0,0,2350100,1022400
Parabacteroides distasonis TSDC17.2,COG0138,12960000,14413000,27681000,17410000,15288000,10532000,18239000,13605000,12974000,4510400,4294700,3416500,3606600,2917300,5721600,11407000,7909400,8949000,6983500
Parabacteroides distasonis TSDC17.2,COG0139,0,0,0,0,0,0,19140000,0,16069000,36488000,15371000,23713000,0,21933000,0,7450700,0,0,0
Parabacteroides distasonis TSDC17.2,COG0141,0,0,0,0,0,0,0,325180,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0142,0,0,0,0,0,0,0,0,0,151640,0,0,0,0,0,159960,0,0,0
Parabacteroides distasonis TSDC17.2,COG0148,51349000,4937000,0,0,2958200,7557900,6291000,11566000,4017400,564470,0,0,0,0,3537400,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0149,113810000,67840000,71622000,98399000,88140000,39632000,19281000,39705000,23259000,60174000,44306000,60944000,59041000,53948000,43496000,63986000,70313000,39882000,70961000
Parabacteroides distasonis TSDC17.2,COG0150,0,0,0,0,568710,0,0,1022700,0,0,0,306270,0,369020,0,0,937180,0,573360
Parabacteroides distasonis TSDC17.2,COG0151,2799000,3249000,839380,3293600,2933100,1412300,2338000,2501000,0,772030,542160,856640,743440,0,0,0,4275900,1057700,1166500
Parabacteroides distasonis TSDC17.2,COG0152,1941300,1294300,1449000,1530600,2104700,3879500,3311400,2026300,1956500,376940,466830,444970,0,661400,718700,0,888680,1030800,1035600
Parabacteroides distasonis TSDC17.2,COG0153,7581400,3596000,3407900,7743700,6734200,2834800,0,5387700,0,1742600,2845500,3508200,0,3434900,1860700,1748600,2005700,1477000,0
Parabacteroides distasonis TSDC17.2,COG0156,13108500,18514800,23573700,15548500,13988500,11608500,12820500,17101500,17118500,5701800,3636590,6277600,5462400,6209000,8854500,7315700,6774300,11278300,7706900
Parabacteroides distasonis TSDC17.2,COG0157,0,0,0,0,0,0,0,0,0,291420,269980,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0159,0,3764100,0,2174700,2586200,1694300,1557000,1310500,0,779760,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0162,0,1312700,1096300,1997000,0,1258700,0,0,0,1816600,0,0,943350,485480,1137900,2156400,0,0,0
Parabacteroides distasonis TSDC17.2,COG0166,6819300,6442200,9208600,12417000,12991000,5992800,9287400,8680300,7541000,4108100,4920600,2893100,1613800,5228900,5367600,6323700,6177800,5874000,9365700
Parabacteroides distasonis TSDC17.2,COG0167,852310,0,1075600,0,769460,3475800,3482100,3360100,3893600,1534250,1026728,1358770,1630490,1640720,983540,1535300,1513800,0,1272560
Parabacteroides distasonis TSDC17.2,COG0169,0,0,0,0,0,0,454440,476420,426290,0,0,0,210090,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0171,0,0,0,0,0,0,910140,1024300,1082900,0,0,0,0,0,0,0,0,174320,187700
Parabacteroides distasonis TSDC17.2,COG0172,0,0,0,0,0,0,0,0,0,0,0,614850,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0173,2034200,2627100,3399800,3546500,3501600,2889300,579960,2196200,3620600,1553600,1337100,1919500,2627100,2418300,2341400,0,1795000,2022700,1003800
Parabacteroides distasonis TSDC17.2,COG0174,6752900,4779800,8223700,3728600,5207900,7714700,5063700,7403400,5674300,2882900,2679200,3061600,3575800,1923900,1256800,0,2461900,2583000,2187700
Parabacteroides distasonis TSDC17.2,COG0176,0,394370,502100,345640,375510,539410,1127900,1031000,1319100,0,0,0,0,0,0,0,0,465940,299340
Parabacteroides distasonis TSDC17.2,COG0178,0,0,0,0,0,0,0,0,0,0,0,0,1272000,0,0,1470600,0,0,1175400
Parabacteroides distasonis TSDC17.2,COG0179,0,0,0,0,0,0,0,357350,516560,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0180,0,1323000,0,0,1143300,0,0,0,0,334130,0,0,113180,224180,93123,0,0,326870,483710
Parabacteroides distasonis TSDC17.2,COG0184,230690,0,0,0,155880,0,4856000,4019400,5832300,364120,478100,725000,0,0,0,0,0,418120,0
Parabacteroides distasonis TSDC17.2,COG0185,8109600,4536400,529750,5928200,2446500,0,0,5248700,0,4589500,4305800,4746500,5162900,4637300,2391300,6122800,1828300,1869100,1634000
Parabacteroides distasonis TSDC17.2,COG0186,19508000,0,0,0,14488000,0,239030,0,0,7365700,1588300,5591100,12026000,3953400,1709200,2465400,2476900,3464600,1937300
Parabacteroides distasonis TSDC17.2,COG0187,778480,0,0,1034100,947170,0,0,647270,0,657140,650710,564270,1507300,487650,561660,532740,544110,464980,759000
Parabacteroides distasonis TSDC17.2,COG0188,2176800,1841300,2297100,1613500,3086500,3708900,4643100,4693400,3323300,2958900,2391900,3149900,2015900,1836100,1525600,2036900,3548300,755630,3531400
Parabacteroides distasonis TSDC17.2,COG0191,331590000,194810000,262920000,161840000,230730000,233040000,196400000,190760000,180060000,179910000,159650000,170600000,143830000,127850000,150970000,116560000,169110000,151040000,191570000
Parabacteroides distasonis TSDC17.2,COG0192,1057200,0,1509000,963430,0,1686500,4087700,2418000,2855400,763280,0,0,0,842620,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0194,226440,527900,882630,635670,503340,0,0,0,0,356390,0,0,0,327380,341970,173110,0,208070,209440
Parabacteroides distasonis TSDC17.2,COG0195,1137100,3321400,1153100,747630,1990400,960930,2685300,2104800,1809700,674870,238650,0,588450,1411100,727280,0,621410,971280,879700
Parabacteroides distasonis TSDC17.2,COG0200,0,11387000,9332000,12070000,8724100,0,2942600,2703000,3822900,5140600,10993000,7463500,4032700,5344500,0,4471000,4792500,1760800,6409500
Parabacteroides distasonis TSDC17.2,COG0202,20026000,9682900,10056000,6952000,19554000,15074000,25998000,27781000,18930000,8667800,6246000,6881300,7034700,6443200,6733400,7058500,7336700,9065300,8810900
Parabacteroides distasonis TSDC17.2,COG0204,0,0,1386400,944730,0,0,2750400,2943000,0,2213900,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0205,26325000,27678000,24452000,22521000,25798000,16737000,18155000,13822000,21979000,20216820,20919000,18851000,21442000,16765000,21178000,27342000,21522000,28237000,22100000
Parabacteroides distasonis TSDC17.2,COG0206,0,481910,1283800,952640,1536000,0,629900,916830,0,1648300,827340,1302400,804810,1207100,639720,0,2987200,0,3466300
Parabacteroides distasonis TSDC17.2,COG0209,10835000,0,4069100,2619100,9327000,0,1532700,3787300,1669500,4250600,3840000,2465700,2912700,4002600,2768500,3121700,3091300,907170,2058500
Parabacteroides distasonis TSDC17.2,COG0211,0,22081000,11019000,28785000,20764000,0,0,0,0,1361800,1555000,2837400,3332600,2147600,0,0,4953100,2771200,2633600
Parabacteroides distasonis TSDC17.2,COG0216,0,0,0,0,0,0,0,803190,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0217,12749000,7859200,0,10998000,7392000,0,0,0,0,0,0,0,0,0,0,2804700,0,0,550080
Parabacteroides distasonis TSDC17.2,COG0222,6654000,0,33326000,1217500,5571900,19003000,60025000,55618000,20793000,10664000,11151000,6405100,21352000,12266000,3798800,5978800,9710600,3088000,9600800
Parabacteroides distasonis TSDC17.2,COG0227,0,0,0,0,0,0,0,741660,595680,677080,0,429970,910640,858100,0,698780,1234500,379040,783490
Parabacteroides distasonis TSDC17.2,COG0228,3803200,3947000,2817900,4722100,4593800,3357900,9231400,7896300,14671000,11554000,6818800,8658700,10743000,6729200,3931500,8665300,7679500,2645600,8422200
Parabacteroides distasonis TSDC17.2,COG0231,2983900,2004900,4354300,3787900,3064000,0,0,0,177770,5764500,3026300,374360,2090700,2265600,0,4918100,3827200,2267600,3323200
Parabacteroides distasonis TSDC17.2,COG0233,6211800,0,0,1172300,0,0,345540,0,0,1178200,1083900,992590,1423700,1047200,0,955250,1532800,0,530850
Parabacteroides distasonis TSDC17.2,COG0236,13950000,17806000,181240,9084300,11729000,8043900,17333000,11864000,17413000,0,0,2807400,0,2814700,2664200,0,3625000,7188000,4331400
Parabacteroides distasonis TSDC17.2,COG0238,1367100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0240,903110,1009700,1801000,1828500,170060,2054700,0,1874700,0,0,0,0,0,0,1130400,1172400,0,0,0
Parabacteroides distasonis TSDC17.2,COG0244,67952000,40907000,41424000,12575000,50140000,27237000,31822000,54865000,44479000,16241000,17106000,13660000,14462000,19511000,27288000,16467000,14418000,28864000,29479000
Parabacteroides distasonis TSDC17.2,COG0251,2759030,3339700,3643000,4164720,3028520,2583700,2961500,3315210,1149700,592200,0,0,0,0,0,0,0,1762300,2138300
Parabacteroides distasonis TSDC17.2,COG0252,1259900,0,0,0,0,0,0,0,0,457630,0,0,0,0,466820,622800,594940,0,0
Parabacteroides distasonis TSDC17.2,COG0253,0,0,0,0,0,0,0,0,0,429100,420050,561530,539080,0,621470,0,335180,761180,0
Parabacteroides distasonis TSDC17.2,COG0254,4574400,0,8124300,5887100,9065300,0,0,0,0,12544000,8824200,15310000,12109000,12339000,4577300,14100000,8277700,0,9730400
Parabacteroides distasonis TSDC17.2,COG0261,6227800,1619500,3477000,714830,3277700,3505900,11114000,7385300,8170200,1253600,3372700,1413500,0,1780600,2269700,1592500,0,3373500,2105900
Parabacteroides distasonis TSDC17.2,COG0262,0,0,7160600,0,0,0,0,0,0,0,0,1436900,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317900,0,0
Parabacteroides distasonis TSDC17.2,COG0265,4968100,7417900,6432700,4423300,6766000,3240600,6972600,6729900,11200000,7101300,2764900,5017300,6495200,4629400,4210900,6889500,2827800,4051400,3899200
Parabacteroides distasonis TSDC17.2,COG0274,752550,934430,0,1399900,0,0,0,939140,911060,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0280,0,0,0,0,0,0,0,0,0,3125700,0,1660900,1660200,3032400,0,1327600,0,0,0
Parabacteroides distasonis TSDC17.2,COG0282,4571500,3800800,5270900,4559800,2625500,0,3407200,4170200,3698200,6242500,6040700,7096800,4094300,6156100,0,4291600,6776200,3393000,5235100
Parabacteroides distasonis TSDC17.2,COG0284,0,0,0,1508000,0,0,1357800,1709900,1515800,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0287,0,0,0,0,0,0,0,0,770380,0,930090,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0288,2369200,8520000,5997500,9586000,5395400,4715100,5688500,5388500,4477500,0,4365700,0,0,4918500,818620,1517700,4039500,1594800,1350100
Parabacteroides distasonis TSDC17.2,COG0291,3055400,2584000,4051200,684860,4527400,6707100,7516600,12629000,7452100,0,3088800,3218000,3155100,0,0,3034000,0,0,0
Parabacteroides distasonis TSDC17.2,COG0292,36981000,28437000,39627000,22071000,37333000,30330000,58282000,26543000,42651000,7688300,17616000,9613000,13748000,8017500,15445000,14627000,13292000,22321000,20538000
Parabacteroides distasonis TSDC17.2,COG0296,3432100,3502300,5753800,2898700,4465500,3210800,4322100,6852900,4131500,1308700,1056000,1230200,1107900,1318900,1440200,1064600,1225900,2064700,1417200
Parabacteroides distasonis TSDC17.2,COG0297,0,0,529610,487980,1567700,0,979110,1378600,0,1186380,623500,551140,708730,821690,0,659770,302580,0,477130
Parabacteroides distasonis TSDC17.2,COG0304,2218600,2562500,2853300,2580700,2615800,4964400,6113500,4952200,5836900,1516500,2026300,2540400,1882900,2956900,2134300,1851400,1586300,3691600,2826000
Parabacteroides distasonis TSDC17.2,COG0307,0,0,0,0,0,5045500,10493000,6197800,4842600,1103000,2298700,2043300,0,1765500,2832900,0,2734200,2623000,2679400
Parabacteroides distasonis TSDC17.2,COG0312,2782200,1902000,2263600,1983800,2479000,2712800,2886500,3882600,3732800,851110,729660,671660,1566700,1060900,775180,968530,849730,256230,1088900
Parabacteroides distasonis TSDC17.2,COG0317,0,0,0,0,420360,139580,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0318,0,0,0,0,0,0,2047400,875260,345500,0,0,0,0,0,256920,227880,182890,503050,285420
Parabacteroides distasonis TSDC17.2,COG0322,404750,669020,0,516790,481300,0,1350400,768970,1430300,402940,822810,0,0,451970,0,0,601170,0,718930
Parabacteroides distasonis TSDC17.2,COG0325,1218000,0,979400,0,354790,0,1017300,1400000,997400,0,0,0,822610,0,0,2855500,0,1072200,2201300
Parabacteroides distasonis TSDC17.2,COG0326,8537800,1134000,2220400,1892600,1945900,1501800,2331200,3836800,717350,2969800,3252500,2196900,2673000,1741300,514430,1681200,2852800,630710,1563500
Parabacteroides distasonis TSDC17.2,COG0329,8437200,2953800,4566000,3498500,3233200,2676900,3122700,3031500,3286200,3365700,0,3302900,0,0,4171400,0,0,0,1925000
Parabacteroides distasonis TSDC17.2,COG0331,5966900,1928200,1867400,2906200,3819700,2895300,2142500,893510,0,2657600,3131200,3158600,3306600,1245600,0,3113400,3140300,0,3093700
Parabacteroides distasonis TSDC17.2,COG0332,0,0,0,0,0,758540,645600,0,0,0,0,0,199720,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0334,47243000,34223000,40267000,43513000,45253000,52735000,121329000,103246000,88508000,37762600,37169400,31242700,33995600,39589600,32604700,30941200,30988900,55833000,41220000
Parabacteroides distasonis TSDC17.2,COG0335,0,0,0,0,0,0,0,0,0,4351000,3070900,2646600,3124600,2145900,0,2703600,3077100,0,718040
Parabacteroides distasonis TSDC17.2,COG0337,0,0,0,0,764210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0339,10893990,10525000,19505800,13490260,15611340,8867400,4096300,16161400,14527700,6697310,7216800,5926200,6952980,6100680,5532340,4522700,6014600,5871100,5010900
Parabacteroides distasonis TSDC17.2,COG0341,11772000,5298000,7892400,11026000,8415400,3202600,10284000,4231400,6944300,9601600,11901000,9365200,3103800,8563000,5128700,7758500,8126200,9320100,7800800
Parabacteroides distasonis TSDC17.2,COG0346,10279000,14206530,19775900,18202230,14102320,8786420,12766700,14347500,17425000,13686000,9516600,6878600,12288000,9187000,8426410,8718100,9915100,7054800,13819000
Parabacteroides distasonis TSDC17.2,COG0359,2570900,498880,2915200,886370,2894600,1457800,8923300,20911000,10749000,4538400,4955100,6799700,4982800,7347900,0,6315500,4126000,3017600,3237900
Parabacteroides distasonis TSDC17.2,COG0362,1953200,2688900,0,3053300,2833800,2017200,2059300,2938200,3163000,3071900,2187000,2235400,1098300,0,2347200,2262900,2117400,0,0
Parabacteroides distasonis TSDC17.2,COG0363,15549600,16923500,18838600,12982100,17892300,21363000,23751000,24628000,30648000,11543900,10989700,16710400,10515700,14718200,9792500,9359300,17334800,13973000,13781900
Parabacteroides distasonis TSDC17.2,COG0364,0,1065600,1160000,832170,796750,0,0,0,0,680450,486370,341830,447720,0,0,0,0,874900,0
Parabacteroides distasonis TSDC17.2,COG0365,0,0,0,0,0,1926300,1815000,0,2054500,0,0,0,0,0,0,0,0,1091400,0
Parabacteroides distasonis TSDC17.2,COG0366,7509600,7731700,11595000,10649000,8835530,11345000,17520000,37089000,23270000,3594900,2614900,3314000,2626400,2884500,3473900,1922700,3483400,11714000,6794100
Parabacteroides distasonis TSDC17.2,COG0367,0,0,0,0,0,0,0,0,0,1311400,0,1633700,1744200,0,0,1458800,1397700,508550,0
Parabacteroides distasonis TSDC17.2,COG0372,2899100,2587500,2208000,4153200,2848600,2467400,6395500,5665800,4884200,2284200,3010600,2037700,2694100,1760900,1567800,2124000,2884200,1245900,2079700
Parabacteroides distasonis TSDC17.2,COG0374,0,0,0,0,0,0,0,1728600,0,0,0,0,0,0,0,0,0,14699000,0
Parabacteroides distasonis TSDC17.2,COG0378,0,0,0,0,249060,2168100,468640,2814600,0,213270,0,0,0,638740,195590,0,0,0,830710
Parabacteroides distasonis TSDC17.2,COG0379,0,0,0,0,0,0,0,0,0,0,294860,705860,427660,0,0,271230,0,0,571510
Parabacteroides distasonis TSDC17.2,COG0388,0,0,0,0,0,0,0,672500,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0396,1046100,3138400,1735200,5554600,6808900,0,0,5374400,5179300,2169900,1733500,1577200,0,0,2084700,1402400,1588700,2407200,0
Parabacteroides distasonis TSDC17.2,COG0403,32936000,29401000,41061000,37471000,38850000,32692000,54118000,48760000,55807000,13694000,11067000,11186000,15210000,9436700,9431000,4812400,14631000,24673000,14145000
Parabacteroides distasonis TSDC17.2,COG0404,7928300,11864000,8224100,14047000,10034000,0,19415000,0,11211000,6081900,5740300,6928900,4711000,5580800,6738600,6751600,6034700,4445900,5365000
Parabacteroides distasonis TSDC17.2,COG0413,0,0,0,499830,0,0,0,0,0,0,0,0,0,0,0,0,213440,0,0
Parabacteroides distasonis TSDC17.2,COG0423,218910,1518700,1885100,1321200,2055400,2598100,0,0,0,2033900,1997500,2311000,1649200,2690300,1241800,2542000,1623900,1425000,2466100
Parabacteroides distasonis TSDC17.2,COG0426,4288600,10418000,7585200,8863900,6374900,2709300,3320000,5594600,1293100,668310,134800,1208000,942480,487960,2801900,785980,1497400,2773200,0
Parabacteroides distasonis TSDC17.2,COG0427,24642000,24154000,22537000,16855000,24940000,9030000,22294000,18541000,18883000,4826700,6333200,6377600,6176700,3994600,6544600,7742200,5713100,12205000,11612000
Parabacteroides distasonis TSDC17.2,COG0436,0,4712500,7650200,7513900,6594700,5652360,6124680,4766800,5682080,7332540,4847100,3660610,2721210,4903200,331850,5896580,7972360,3644270,6102710
Parabacteroides distasonis TSDC17.2,COG0438,24248000,18955790,15019330,16624890,17737850,28204000,29854000,22945000,30568000,13593000,9364870,12030000,13698000,13843000,9948200,15785000,13980000,13397000,18137000
Parabacteroides distasonis TSDC17.2,COG0439,1549700,2271500,2389100,2040800,1397600,2630200,0,2995200,4087200,1149000,510600,2455100,0,1304700,0,2394900,750560,0,877380
Parabacteroides distasonis TSDC17.2,COG0441,6134100,5788300,3249100,6827000,2678700,8963200,5793800,3584800,1202900,12427000,9779900,13811000,10872000,11326000,5803100,15789000,16203000,7928000,10369000
Parabacteroides distasonis TSDC17.2,COG0442,2451700,2706000,0,3692000,2139400,0,0,0,0,0,0,758110,2024400,778420,0,0,1565900,1446900,0
Parabacteroides distasonis TSDC17.2,COG0443,70189000,56763000,27964000,55909000,46014000,17049000,14459000,5557200,8526200,49964000,28156000,23020000,24084000,31610000,17642000,27447000,30719000,18073000,27975000
Parabacteroides distasonis TSDC17.2,COG0446,36489880,51668400,87230700,52793710,60473000,70831000,63511010,91430000,63015600,24180250,21084310,19765610,20242310,17285900,28370300,27998640,28391210,48926150,23830950
Parabacteroides distasonis TSDC17.2,COG0447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0450,0,1782700,1852000,1230500,2287500,0,2185900,0,0,0,0,0,499470,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0451,906930,1252500,828630,1404100,1154000,1203400,2851000,1964800,2546100,2500200,1795900,1445500,1779700,1695500,1217100,2418200,1523600,957510,2128900
Parabacteroides distasonis TSDC17.2,COG0454,0,0,184800,0,0,380600,700870,652700,657090,0,306140,304500,0,0,0,263550,335290,0,0
Parabacteroides distasonis TSDC17.2,COG0457,61511230,44129600,60055200,46880990,53546730,27277600,58943330,40332500,65300790,53325100,45026020,42066820,51959710,46792160,33578400,51496600,53626250,32277200,43513640
Parabacteroides distasonis TSDC17.2,COG0458,19049440,7527680,15575800,17607630,11767940,6255430,11530000,12670210,9898400,14329350,3227100,7320100,3414150,3016380,4448740,6066600,6899090,2804400,6522870
Parabacteroides distasonis TSDC17.2,COG0459,12877000,14215000,11744000,24109000,17161000,13827000,25195000,14858000,32217000,17082000,14979000,12306000,17031000,12603000,13540000,14804000,7447000,12372000,13877000
Parabacteroides distasonis TSDC17.2,COG0460,0,1931900,1042400,1358200,1064600,818060,0,0,0,1051600,553720,787900,1488600,629280,725180,356650,572880,841080,707170
Parabacteroides distasonis TSDC17.2,COG0461,0,3072200,0,0,0,0,0,0,0,2912500,2879400,2758000,5749300,2406100,772620,4291300,5051000,1207500,4813000
Parabacteroides distasonis TSDC17.2,COG0462,1660500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358100,0,0,0
Parabacteroides distasonis TSDC17.2,COG0465,1157700,1020200,752680,659240,1120100,1182300,0,0,0,567220,434680,568210,746470,484930,705920,0,941990,751300,720880
Parabacteroides distasonis TSDC17.2,COG0468,1640000,2908300,0,3122200,3753200,1582900,1351000,2967200,3086600,2439900,5210300,3076700,2055800,2058400,1780400,2630900,4733500,1611900,4178100
Parabacteroides distasonis TSDC17.2,COG0469,0,0,0,0,0,0,1213500,0,968430,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0474,0,293470,0,296960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0479,2599300,2995400,3363900,5033300,4189200,8581700,2973300,2820000,5645600,8217000,2795000,8398600,6447000,6946900,2866700,7046700,6872200,1187600,5945400
Parabacteroides distasonis TSDC17.2,COG0480,57074000,46821000,41067000,45044000,49217000,36988600,53217400,68376000,86665000,16374900,17349800,10300000,9842500,12237000,14048000,12754000,16039500,24819500,18818400
Parabacteroides distasonis TSDC17.2,COG0484,0,0,0,0,0,0,1936300,2293300,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0488,1141500,2638600,2112300,1967800,1418500,0,2662300,3464500,2422900,1598500,1644100,1865300,2076700,2169700,1204600,0,1270000,1691400,1639900
Parabacteroides distasonis TSDC17.2,COG0491,0,732050,0,0,0,0,1351000,0,1120700,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0492,1115100,0,0,0,0,0,0,0,0,2200000,0,1970500,2966400,2336700,2193900,1603700,2045700,0,0
Parabacteroides distasonis TSDC17.2,COG0493,1132200,690790,126000,519580,647240,1293700,3060700,3402700,2858700,988510,143090,244160,0,0,606420,0,0,0,135100
Parabacteroides distasonis TSDC17.2,COG0495,3865400,1483400,0,1935900,1774500,0,0,0,0,0,621690,0,0,0,659920,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0498,368390,475290,722890,611060,1728300,366300,1951900,2500300,2847000,0,0,0,0,340190,0,0,0,0,367120
Parabacteroides distasonis TSDC17.2,COG0499,2285300,0,0,0,0,7994900,0,0,0,1331600,0,502340,498850,0,0,0,378410,1773100,1608300
Parabacteroides distasonis TSDC17.2,COG0501,0,0,0,0,0,0,48391,0,33488,0,0,168490,0,0,0,352100,578030,0,0
Parabacteroides distasonis TSDC17.2,COG0504,870790,0,0,0,1165500,0,2629600,0,1475800,458640,525570,0,0,0,239120,0,435570,0,356440
Parabacteroides distasonis TSDC17.2,COG0505,0,0,2536700,0,0,0,2037800,2299800,0,0,0,1769400,0,0,1598100,0,0,0,562650
Parabacteroides distasonis TSDC17.2,COG0509,0,0,0,0,0,0,3665800,3461400,4518200,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0511,21184000,17128000,18120000,14194000,14670000,13097000,16713000,22510000,14525000,8811200,7917200,6725400,7049400,4662400,3948600,4217200,6556800,4093700,8383000
Parabacteroides distasonis TSDC17.2,COG0513,0,0,480810,1468100,910500,0,0,0,0,372200,317940,195940,180940,155870,312190,242140,0,1098100,882990
Parabacteroides distasonis TSDC17.2,COG0514,3814300,1616900,7195400,1783800,807030,0,1133100,719740,975050,1340700,0,1890100,1099000,0,542410,787160,2185100,0,359810
Parabacteroides distasonis TSDC17.2,COG0516,6854900,9433330,8413750,12350210,11447570,1412100,3965370,6434300,3411500,5332310,2388680,5061460,3857500,2564800,3858910,2878200,2451600,4451900,3987000
Parabacteroides distasonis TSDC17.2,COG0518,2178300,5950500,5435900,1828000,1488200,0,0,0,6610500,3569000,0,2649400,3613000,1325500,0,2152300,2856400,1405900,3600800
Parabacteroides distasonis TSDC17.2,COG0519,0,0,0,0,365580,0,0,0,0,0,0,226650,0,0,0,0,185780,0,0
Parabacteroides distasonis TSDC17.2,COG0520,0,789200,0,1150700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0521,30934000,87084000,133860000,95161000,94936000,100850000,117280000,169780000,136100000,33487000,24878000,25494000,27424000,27589000,46517000,18992000,39875000,80888190,47887000
Parabacteroides distasonis TSDC17.2,COG0522,26361000,16065000,19836000,16303000,31030000,9154800,13208000,17419000,12272000,7642900,0,7273400,3806200,4764100,7775100,6846900,4735200,13566000,6308100
Parabacteroides distasonis TSDC17.2,COG0524,1304370,901570,1375300,1520180,1630400,0,2057510,2126590,1265000,445120,1176000,282000,809600,523910,0,259100,638810,0,502000
Parabacteroides distasonis TSDC17.2,COG0526,5719100,5089500,8244600,5642900,6286500,124850,7670700,5728740,8947080,2726500,2396800,2391500,1738000,2431400,3104100,1800700,3161500,2269860,1427300
Parabacteroides distasonis TSDC17.2,COG0527,18436000,13579000,13823000,7780000,14088000,4845700,13256000,14907000,17062000,2256500,1278400,2048100,2308000,2257500,8022100,1178700,2871200,5481600,4759000
Parabacteroides distasonis TSDC17.2,COG0528,0,0,0,0,0,0,0,0,0,0,0,187040,0,0,0,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0532,12057000,6908900,2620800,8713400,8365300,4853200,1431600,1839000,1976300,5075900,4152800,3589500,4577900,4627700,2373000,3932700,2994200,5754100,3780500
Parabacteroides distasonis TSDC17.2,COG0533,0,0,0,552900,0,0,147480,168010,122370,0,0,0,0,0,1352400,0,0,0,0
Parabacteroides distasonis TSDC17.2,COG0536,148440,612280,0,946320,1102900,46671,0,0,0,0,0,0,0,0,0,0,0,188000,30248
