Taxon,Function,DC.M.48.1,DC.H.48.1,DC.M.48.2,NC.1D.48.1,DC.H.48.2,DC.L.48.1,NC.1D.48.2,DC.L.48.2,DC.L.48.3,DC.H.48.3,DC.M.48.3,NC.1D.48.3
MGYG000004345,LCOG0058,94525442.85,118946014.6,59257728.25,72606162.6,62288247,27460394.25,61840288.67,61869034.55,28572697.6,69216167.3,167088922.6,186228016
MGYG000004345,LCOG0059,112882161.5,273888751,539467369,557602318.5,177293912.5,576727709,761151920,637936606,644015909.3,257536221.3,572871572,166619206
MGYG000004345,LCOG0081,7145055,11965588,12585288,6000124,6994588,3618935,5180765,5089620,5996607,3566585,10761251,0
MGYG000004345,LCOG0086,55975195,40132664.24,68437773.5,48085261,14768525,61609753,135301947,100146992,69655293,25422518,40845507.5,134414496
MGYG000004345,LCOG0087,42324345,5407751,42222583,39134083,19200917,63810786,90045363,66668864,34687574,7472730,37235894,16036368
MGYG000004345,LCOG0088,119888685.6,67612914.06,177374393.2,205811188,39395587.77,53564432.55,119197007.5,206048589.7,156827803.1,89220015.15,66640278.96,54718978.33
MGYG000004345,LCOG0089,19938292,44372264.5,10968069,10973099,32013654.5,8047311,8651559,5784386,14704640,41141823.5,17707870.5,10751472.5
MGYG000004345,LCOG0090,172783333.4,224526922.2,154342549.5,83519769.3,110688361.1,300209198,146734682.5,37864837.5,115618825.3,238866101.3,68464049.8,5160317.667
MGYG000004345,LCOG0092,77198321.54,101006597.4,69192475.89,85306348.67,39708383.86,8470979,133397323.8,99703897.42,99388256.25,58430994,63594693.39,60195564.8
MGYG000004345,LCOG0093,1241848,0,448557,1850305,0,0,0,881896,2007656,0,0,0
MGYG000004345,LCOG0098,890584579.3,443146803,870512790.8,732802965.3,182226175.3,977455884.7,899072878,648404811.3,674631382.7,418411255,794741332.5,497371091.8
MGYG000004345,LCOG0099,1620869550,30720224,2308629608,248261710.3,1985772983,398959168,533713432,432106791,2160599899,34046299,1928423322,699464838
MGYG000004345,LCOG0102,403310931.3,778647084.8,503697858,373503235,606404786.5,903080397,477212060,189379140,128677184.3,736870474,492826340.7,687044182
MGYG000004345,LCOG0126,1138426517,567208323.3,1369908537,1266863956,321581831.9,2430014009,2216948067,1523321144,1192154357,425133827.8,1550150407,1879141617
MGYG000004345,LCOG0148,326981689.4,456320488.9,558641327.4,348858251.2,338990186.5,300231922.1,358550049.6,339773491.5,283248444.6,367489828.8,288966102.6,298379723.7
MGYG000004345,LCOG0149,98352277.6,73550617.5,74245404.83,69431289.5,65482911.5,109925289,82195118.33,68408978.37,72471696.56,94727511.74,105610221,92349644
MGYG000004345,LCOG0152,4683647.41,0,5704879,5154608,0,15580453,12889589,8290825,7683298,0,8973033,11247953.33
MGYG000004345,LCOG0166,69591940.5,61899383.33,54634860.5,410939177,241966211.3,63204262.5,63703746.67,61094569.33,106986137.1,492876429.7,116181703.8,59300195.67
MGYG000004345,LCOG0191,990839235.3,508858852.1,928088848.8,785108274.3,283436268.9,1122240268,1073847772,728485268.7,738804880.8,507786473,983875235.5,614534907.5
MGYG000004345,LCOG0200,37436413,11798823.94,29188364,0,11887348,0,0,0,0,16421829,40086112,0
MGYG000004345,LCOG0205,380030830,391521177,342014616.5,148310254,312166254.5,173609995,250637181,178697699.5,141905270,302195515.5,241658394,213173527
MGYG000004345,LCOG0206,0,0,783458,1447398,783783,0,0,0,0,0,0,0
MGYG000004345,LCOG0222,625140730.9,231164643.3,572960920.5,492850367.5,285259063.3,695471129.7,120274188.8,491054678.5,421458341.2,327220402.3,626613148.9,121535806
MGYG000004345,LCOG0234,186971573.5,94266773.67,200130361.2,227710057,69282754.03,324131911,303783813,256191312,222683645.3,75338197.92,214823289,266625580.3
MGYG000004345,LCOG0244,14113476,33247578,9082840,16406526,92121765,5958937,33074816,17070833,24275754,105242067,4436001,5117824
MGYG000004345,LCOG0264,106465592,12570800,30169101,37098429,35607007,57551945,59638939,43722695,70383045,35598805,26048551,36775155
MGYG000004345,LCOG0292,60763418,32773705,57816532,55680542,159439350,26016409,44128769,58106827,51845944,185994076.5,38316788,37859165
MGYG000004345,LCOG0334,405994005.1,344795490.3,348366379,299851441.4,159313740.7,385313164.8,429233188.8,357646443.7,322979686.6,222024639.5,301314099.7,390829250.9
MGYG000004345,LCOG0335,65207844.58,48211518.51,57573349.5,52622476.17,36308798.75,66610764,69317786.17,58176723.17,46607946.67,44748177,55079297.67,61295455
MGYG000004345,LCOG0443,174113975.7,176816793.6,78575725.44,158205663.2,88631816.4,110331791.6,278372189,210235909.7,122444397.5,127590118.3,140968031.7,263055696.8
MGYG000004345,LCOG0459,495733493.5,224955255.4,287146461.1,191013299.8,70982799.79,271444604.2,411872021.1,1002656302,285023293.4,58932834.67,151620196.9,726055495.9
MGYG000004345,LCOG0469,2561737197,1368626066,1114828190,685284604.1,916193985.6,1159522420,1255526344,703091918.4,848658322.3,1064773120,992077528.6,857761282.4
MGYG000004345,LCOG0480,397075954.3,48079152.5,361038736,349225462.5,46177755,447032340.9,613172662.9,400592948,257033550.5,54002402,314123103,424973992
MGYG000004345,LCOG0516,29412191.5,32563879.67,19166118,28317661.67,31759478,17235758.5,8674389.5,21487385.33,16862750.5,39532209.67,33912178.17,40919402
MGYG000004345,LCOG0517,29412191.5,32563879.67,19166118,28317661.67,31759478,17235758.5,8674389.5,21487385.33,16862750.5,39532209.67,33912178.17,40919402
MGYG000004345,LCOG0522,797081038.8,154529688.4,463766826.4,377073292.3,130874778.2,358708281.2,588468348.8,384478777.9,729199781.7,129662789.8,549229308.3,363343691.3
MGYG000004345,LCOG0539,8442121.75,34090208.23,24086508.5,21885289.75,42365806.8,71735659,40945473.67,21407637.5,23953801.5,56111777.8,35634483.7,39000244.25
MGYG000004345,LCOG0542,2788600071,3464694539,3197034505,3034403131,2787476195,2125185761,2008971759,3294156945,2847915655,1095698198,1856149177,1584046400
MGYG000004345,LCOG0588,347314953.3,1038614411,193114409.5,123692111.2,681341660.5,228015599,237382441.7,186591873.2,162691381,835334005,479124852.8,204180801.5
MGYG000004345,LCOG0589,107396825.5,211387754.5,315211689.3,162700070,190150614,122154200.7,129145953,160778683.3,167985817.5,150311081.5,179104354.8,219747035
MGYG000004345,LCOG0595,789155553,0,1535727890,1959429763,0,0,4783976128,0,1145886361,0,1021681175,0
MGYG000004345,LCOG1012,682705054.8,344542434.7,520547346.7,460109193.3,303046427,1013173538,790284809,781263572.5,367586187.5,418565187.7,343603381,416416205.5
MGYG000004345,LCOG1048,71242835,76456150.32,34711541,255667282,39276471,771892,110147274.6,146351453,18763654,15091577,89673346,104846425
MGYG000004345,LCOG1227,0,0,2816943,0,2106931,0,0,35259851,0,0,0,58819305
MGYG000004345,LCOG1249,124263916,9060641,151647147.5,188299682,45733797,258256879.5,243773693,189178151,117171295.5,11722675,150689981.5,250540430
MGYG000004345,LCOG1302,505693216.9,323165920.6,475839853.9,701625671.9,158187256.6,674868947.3,765930160.1,797760571.1,749654930.3,187465497.2,500215668.9,642193367.8
MGYG000004345,LCOG1841,352193901,0,356432174,458102768,110706668,947876035,686257054,680035705,334455657,0,746664164,783607812
MGYG000004345,LCOG2190,51453303,7888832,79754206,69326399,21204533,80496751,23603171,131357243,67530396,73454998,54306470,64512185
MGYG000004345,LCOG2211,51453303,7888832,79754206,69326399,21204533,80496751,23603171,131357243,67530396,73454998,54306470,64512185
MGYG000004345,LCOG2759,694287120.5,318523301,654653273,249729288,25312102,982488565,1420370381,750385662,216590477.5,38278793,186342459,1115528440
MGYG000004345,LCOG2873,266926679.8,6009628,223654360.3,11435338.67,1776406.333,28930163.5,28758796,256819993.3,148518725,5641337.167,23930633.17,4202761
MGYG000004345,LCOG3250,607056563.3,403571237.8,398481594.8,606277360.1,252756194.9,516416298,807408431.8,674011059.5,487132436.8,277701406.2,382224598.5,396258983.6
MGYG000004345,LCOG3579,9210893,7559742,5156242,6441318,1998068.5,8356401.5,5534470,3346775,4272797,1770627.333,5580724,4467590
MGYG000004345,LCOG4166,113841538,33893388.5,50856624.67,31182613.67,21214530,54228849,26373047,45330387,31083035,52208355.33,22365317,68346561
MGYG000004345,LCOG4465,231218367,0,630885280,588151589,0,682261327,784004536,593646825,429016371,0,440932108,614849712
MGYG000004382,775TI,87792224,0,37982452,1083648,0,38655232,33924409,32531343,3119893,0,48173,1121398
MGYG000004382,LCOG0087,3244193,0,9230767,11024093,0,13483973,38970132.27,18394519,7047433,0,10748229,0
MGYG000004382,LCOG0370,165034,0,853221,0,0,0,9068264.666,8439755,116400,0,0,14474884
MGYG000004382,LCOG0674,50091235,0,52934504,23287557,0,55546091,44753424,36964390,24799718,0,52033837,0
MGYG000004382,LCOG1013,50091235,0,52934504,23287557,0,55546091,44753424,36964390,24799718,0,52033837,0
MGYG000004382,LCOG1014,50091235,0,52934504,23287557,0,55546091,44753424,36964390,24799718,0,52033837,0
MGYG000004382,LCOG1144,50091235,0,52934504,23287557,0,55546091,44753424,36964390,24799718,0,52033837,0
MGYG000004382,LCOG1278,1476764,0,0,440695,0,2874303,22992033,1249841,723499,0,0,0
MGYG000004382,LCOG2972,2533032,0,6968771,6879570,0,26596684,18595617.77,8508153,5986758,0,18666143,269354
MGYG000004414,LCOG0138,1201982,0,7032406,8195088,0,64653323,20114994,12671365,867638,0,7709763,47986656
MGYG000004419,LCOG0035,0,558996030,433117573,413766119,633192200,389951879,506740754,489818370,426526133,568748824,534994905,420652085
MGYG000004419,LCOG0050,124538109,0,115375428,102993377,0,101334102,205741614.3,190410056,127598321,0,94702452,114899695
MGYG000004419,LCOG0057,57168274,38237684,68345763,50621244,5138269,45295412,90559362,84613095,63535798,6094804,62714779,52653546.67
MGYG000004419,LCOG0211,62672794,1892122.667,36474420.12,39858253,352153.75,56925489,83236279.51,61236785,71565081,385399.3333,32766276,55276706.89
MGYG000004419,LCOG0292,0,1357992,0,0,0,0,0,0,0,0,0,3488425
MGYG000004419,LCOG0360,29051702,0,30362578.38,22256164,25118193,14870527,20563693,22086990,24763035,21190127,29226115,0
MGYG000004419,LCOG0370,43337920,0,60457174,33483124,0,50618990,60489126,76880709,44728812,0,31478429,6963109
MGYG000004419,LCOG0456,1154816458,0,1293494849,728059964,0,1399213961,1189552453,964740892,767687153,0,734337616,1152737366
MGYG000004419,LCOG0459,134848390,0,148167042,167475305,0,185755947,291300943,208348361,193903308,0,169911558,284027808
MGYG000004419,LCOG0532,8986692,0,0,0,0,8634544.5,11010078,209818,0,0,7009633,11512342
MGYG000004419,LCOG0542,578301167,468033514,550029389.3,246243516,262855406,444361441,461161986,508072695,251881197,337781565,640124987,391709113
MGYG000004419,LCOG0552,0,0,0,0,0,28127980,49664875,37025788,0,0,15477333,36202288
MGYG000004419,LCOG0674,11727251,0,7142354,14721529,0,0,0,13875099,16216546,0,0,0
MGYG000004419,LCOG1012,148176681,429396,33254385,18429838,12542123,187142949,220879070,12491307,11468258,20733690,264670478,240969303.9
MGYG000004419,LCOG1013,11727251,0,7142354,14721529,0,0,0,13875099,16216546,0,0,0
MGYG000004419,LCOG1014,11727251,0,7142354,14721529,0,0,0,13875099,16216546,0,0,0
MGYG000004419,LCOG1126,151417407,0,3696277,553615950,0,61502807,305744820.1,678211547,0,0,239533598,212499546
MGYG000004419,LCOG1143,11727251,0,7142354,14721529,0,0,0,13875099,16216546,0,0,0
MGYG000004419,LCOG1251,133582849,704318,140961522,78766143,0,272060159,263669909,110060459,107455068,255713,106876678,158801422
MGYG000004419,LCOG1454,148176681,429396,33254385,18429838,12542123,187142949,220879070,12491307,11468258,20733690,264670478,240969303.9
MGYG000004419,LCOG1924,8084260,0,11503317,16163605,0,21830249,16853497,19262352,19220593,0,11954506,30301534
MGYG000004419,LCOG2235,59010958.83,22636233,83418348.02,40674569,19508078,72447092.29,51156345.36,191558590.5,93134424,30852816,148888963.5,52785741.7
MGYG000004419,LCOG2759,207801048,21946731,162662177.5,155527736,17856790,297578632,403479925,231906574,158235227,19396327,223227306,332909288
MGYG000004419,LCOG3409,114060823,130832874,67931454,12271148,122371571,145523491,152741922,40485569,16070791,133381999,137295244,94131948
MGYG000004419,LCOG3580,8084260,0,11503317,16163605,0,21830249,16853497,19262352,19220593,0,11954506,30301534
MGYG000004419,LCOG3581,8084260,0,11503317,16163605,0,21830249,16853497,19262352,19220593,0,11954506,30301534
MGYG000004424,LCOG0073,19741716,0,17166875,12425895,7760825,23457879,16278734,14055538,14732803,0,17567900,14042975
MGYG000004424,LCOG0300,60736270,0,63976146,40905870,1386931,72547681,70514010,46262468,51501023,0,61805782,46726451
MGYG000004424,LCOG0444,0,0,289224840,331558862,41889790,370798724,412192078,366556813,240076368,0,439879348,471056820
MGYG000004424,LCOG0519,45606176,0,12385911,39019337,21931402,3266862,32004370,80508767,7775919,0,42078550,20820353
MGYG000004424,LCOG1190,19741716,0,17166875,12425895,7760825,23457879,16278734,14055538,14732803,0,17567900,14042975
MGYG000004424,LCOG4166,20581324,0,46028864,41215224,22576888,57732285,27557710,64995285,47359325,0,38948911,50849516
MGYG000004446,LCOG0050,42864496,43181909,38863346.33,15321044.25,2582768,61897010.67,44357494,64409665,30649882,737264,22700117,25898527.75
MGYG000004446,LCOG0423,54534479,0,22903172,15184041,4891589,91051806,68566269,13417702,6200328,0,63221617,53951798
MGYG000004452,LCOG0532,128880532,0,156546199,106779928,0,143123431,130327372.7,108322184,90533406,0,164934597,139555615
MGYG000004452,LCOG4235,26308184,0,20353814,33348174,0,57467420,88015144,29426253,19199775,0,23516590,67492397
MGYG000004454,LCOG0340,101556021,0,37713378,24687771,18784656,70800746,77477065,38976345,22281742,0,30945529,66315483.06
MGYG000004454,LCOG0532,0,0,0,0,0,23879589,7412487,0,0,0,18241551,18308524.66
MGYG000004454,LCOG1126,179681786,0,101209451,104317689,97579386,93409270,95493946,92772492,0,0,133417256,60739506.84
MGYG000004457,LCOG0055,5842012,6689813,9388940,0,1738038.702,14188422,0,6227720,0,14200595,1511403,0
MGYG000004457,LCOG1629,0,12208785,1244895,0,15425434.36,0,0,0,0,17053668,0,0
MGYG000004464,LCOG1053,30634829,0,24445752,38212788,15178741,40685750,35869268,15997747,17181256,0,27080123,18645147
MGYG000004464,LCOG1866,68447216,0,60104386,66820545,229584,117294183,86872728,75904243,93050728,0,46721264,93833200
MGYG000004475,LCOG0183,27007157,0,22224819,5283187,0,29744162,35630124,23696281,7604057,0,15357609,8405346
MGYG000004475,LCOG0554,18825319,0,20985641,7848077,0,18359971,25718868,21369606,2197479,0,22644274,46012177
MGYG000004475,LCOG0674,72653009,0,59447751,45421005,0,74243802,81191120,62827152,66804674,0,83175590,91451290
MGYG000004475,LCOG1013,72653009,0,59447751,45421005,0,74243802,81191120,62827152,66804674,0,83175590,91451290
MGYG000004475,LCOG1014,72653009,0,59447751,45421005,0,74243802,81191120,62827152,66804674,0,83175590,91451290
MGYG000004475,LCOG1144,72653009,0,59447751,45421005,0,74243802,81191120,62827152,66804674,0,83175590,91451290
MGYG000004475,LCOG2876,27721669,0,17997032,36646881,0,8285134,45551209,32564515,23057973,0,18871900,18781273
MGYG000004475,LCOG5016,11389703,0,18634380,0,0,51166011,81193281,57213569,26765287,0,12837957,68687649
MGYG000004490,LCOG1592,0,0,2416177,969193,2842982,52120718,29314921,8946641,0,0,29041432,15126359
MGYG000004490,LCOG1773,0,0,2416177,969193,2842982,52120718,29314921,8946641,0,0,29041432,15126359
MGYG000004490,LCOG1853,0,0,2416177,969193,2842982,52120718,29314921,8946641,0,0,29041432,15126359
MGYG000004490,LCOG2115,50407671,0,47735463,52075983,1287263,44477694,89309215,73038865,71294335,0,32147750,97069561
MGYG000004516,LCOG1012,16758615,0,34848872,18154034,560414,42865320,11614479,14510785,6904856,0,8123003,45792699
MGYG000004516,LCOG1454,16758615,0,34848872,18154034,560414,42865320,11614479,14510785,6904856,0,8123003,45792699
MGYG000004521,LCOG0086,220245824,0,255405697,196172537,0,263227382,337612637,314012682,320859452,0,273739680,380871409
MGYG000004521,LCOG0211,220245824,0,255405697,196172537,0,263227382,337612637,314012682,320859452,0,273739680,380871409
MGYG000004529,LCOG0050,280838472,29684420,315919996,447393703,14004382.61,637507788,761238699,560296599,351154284,11406141,298341830,765081465
MGYG000004529,LCOG0197,429998001,0,38104714,24063840,0,174971335,137245526,39276942,19344480,0,371567497,145058509
MGYG000004529,LCOG0443,8795653,59072839,8596095,0,48064803,1784861,7109902,4393712,572152,48263590,12906442.5,4054747
MGYG000004529,LCOG0495,241330495,0,280436822,271760874,34270162,449835933,446216015,292639489,237358804,0,222398928,401009206
MGYG000004529,LCOG0542,7726960,0,8858966,0,11346216,0,0,0,168571,40682695,1851949,704038
MGYG000004529,LCOG0610,4172,0,792863706,633425507,120846334,533461932,822693882,235815626,604946590,0,881007614,571113880
MGYG000004529,LCOG1592,35192274,0,78571,0,0,3650755,1165248,0,0,0,19013962,0
MGYG000004532,775TI,0,0,0,0,0,0,3179895,3216187,814680,0,0,1033054
MGYG000004532,LCOG0050,30054035,0,26708947,12066253,0,52784659,16601156,14606072,8672964,0,7659644,30856906
MGYG000004532,LCOG0081,10751994,0,8768798,12082430,0,14623848,18752699,13146024,8366734,0,10513067,22793541
MGYG000004532,LCOG0085,2038828895,0,1298091299,913987000.6,2105527352,822946448,614616729.2,581962741,1024857842,0,1131696062,570671027.7
MGYG000004532,LCOG0086,11991217,0,8882236,8747954,0,18564507,27269227,19875413,14639720,0,13699420,29483221
MGYG000004532,LCOG0178,6551283,0,4194459,11086259,0,5528169,6002152,3962132,4036187,0,3988309,5610006
MGYG000004532,LCOG0187,697722450,381379791,819073117,345755113,96847293,702491102,810490682,607901013,446004849,355657690,532136500,663522229
MGYG000004532,LCOG0323,33885414,3698306,43554093,79348922,696144,126902735,121878083,98339273,72775349,6794193,97899795,388973315
MGYG000004532,LCOG0427,26092392,0,29731572,39180142,0,51784894,43556975,23988346,21511762,0,25561350,0
MGYG000004532,LCOG0450,0,0,0,0,0,7440406,12223915,0,0,0,2176340,5968246
MGYG000004532,LCOG0459,177804233,5337158,336455129,304245005,0,556316387.5,513120997,474028733,241652262,4561102,139566661.7,404325110.5
MGYG000004532,LCOG0753,79351472,0,46098152,37888520,0,56222735,43821512,32268047,58002163,0,121937721,43151446
MGYG000004532,LCOG0822,2507431,0,5459434,12791053.5,455330.5,15288597,29579139.5,12116922,3838065,0,3021795.835,23901710.03
MGYG000004532,LCOG0826,35415687,0,58203075,155335278,0,164509418,204105285,139991874,143749902,0,43452690,131805342
MGYG000004532,LCOG0859,1601909590,0,381009032,1171927398,0,185933601,2124302647,1195744100,827811654,0,812703857,34874501
MGYG000004532,LCOG1045,638056662,0,784054313,834307503,0,1006940272,1450856168,984098305,803973905,0,672647651,1314889443
