Genome,OG,LFQ intensity HiSF_14spcs_m04_2_147,LFQ intensity HiSF_14spcs_m06_2_148,LFQ intensity HiSF_14spcs_m07_2_149,LFQ intensity HiSF_14spcs_m10_2_150,LFQ intensity HiSF_14spcs_m13_2_151,LFQ intensity HiSF_15spcs_m03_1_132,LFQ intensity HiSF_15spcs_m07_1_133,LFQ intensity HiSF_15spcs_m09_1_134,LFQ intensity HiSF_15spcs_m14_1_136,LFQ intensity PEFi_14spcs_m00_0_127,LFQ intensity PEFi_14spcs_m01_1_128,LFQ intensity PEFi_14spcs_m02_1_129,LFQ intensity PEFi_14spcs_m04_1_130,LFQ intensity PEFi_14spcs_m13_1_131,LFQ intensity PEFi_15spcs_m05_2_142,LFQ intensity PEFi_15spcs_m08_2_143,LFQ intensity PEFi_15spcs_m09_2_144,LFQ intensity PEFi_15spcs_m12_2_145,LFQ intensity PEFi_15spcs_m14_2_146
Parabacteroides_distasonis,LCOG0388,0,0.0,0,0,0.0,0,910140.0,1696800.0,1082900,0.0,0,0.0,0.0,0.0,0,0,0.0,174320.0,187700
Parabacteroides_distasonis,LCOG0396,1046100,3138400.0,1735200,5554600,6808900.0,0,0.0,5374400.0,5179300,2169900.0,1733500,1577200.0,0.0,0.0,2084700,1402400,1588700.0,2407200.0,0
Parabacteroides_distasonis,LCOG0403,32936000,29401000.0,41061000,37471000,38850000.0,32692000,54118000.0,48760000.0,55807000,13694000.0,11067000,11186000.0,15210000.0,9436700.0,9431000,4812400,14631000.0,24673000.0,14145000
Parabacteroides_distasonis,LCOG0404,7928300,11864000.0,8224100,14047000,10034000.0,0,19415000.0,0.0,11211000,6081900.0,5740300,6928900.0,4711000.0,5580800.0,6738600,6751600,6034700.0,4445900.0,5365000
Parabacteroides_distasonis,LCOG0413,0,0.0,0,499830,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,213440.0,0.0,0
Parabacteroides_distasonis,LCOG0423,218910,1518700.0,1885100,1321200,2055400.0,2598100,0.0,0.0,0,2033900.0,1997500,2311000.0,1649200.0,2690300.0,1241800,2542000,1623900.0,1425000.0,2466100
Parabacteroides_distasonis,LCOG0426,4288600,10418000.0,7585200,8863900,6374900.0,2709300,3320000.0,5594600.0,1293100,668310.0,134800,1208000.0,942480.0,487960.0,2801900,785980,1497400.0,2773200.0,0
Parabacteroides_distasonis,LCOG0427,24642000,24154000.0,22537000,16855000,24940000.0,9030000,22294000.0,18541000.0,18883000,4826700.0,6333200,6377600.0,6176700.0,3994600.0,6544600,7742200,5713100.0,12205000.0,11612000
Parabacteroides_distasonis,LCOG0436,0,4712500.0,7650200,7513900,6594700.0,5652360,6124680.0,4766800.0,5682080,7332540.0,4847100,3660610.0,2721210.0,4903200.0,331850,5896580,7972360.0,3644270.0,6102710
Parabacteroides_distasonis,LCOG0438,24248000,18659000.0,14694000,16494000,18865700.0,28204000,29854000.0,22945000.0,30568000,14144020.0,9048500,12030000.0,13698000.0,14664690.0,9948200,15785000,13980000.0,13397000.0,18137000
Parabacteroides_distasonis,LCOG0441,6134100,5788300.0,3249100,6827000,2678700.0,8963200,5793800.0,3584800.0,1202900,12427000.0,9779900,13811000.0,10872000.0,11326000.0,5803100,15789000,16203000.0,7928000.0,10369000
Parabacteroides_distasonis,LCOG0442,2451700,2706000.0,0,3692000,2139400.0,0,0.0,0.0,0,0.0,0,758110.0,2024400.0,778420.0,0,0,1565900.0,1446900.0,0
Parabacteroides_distasonis,LCOG0443,70189000,56763000.0,27964000,55909000,46014000.0,17049000,14459000.0,5557200.0,8526200,49964000.0,28156000,23020000.0,24084000.0,31610000.0,17642000,27447000,30719000.0,18073000.0,27975000
Parabacteroides_distasonis,LCOG0447,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0450,0,1782700.0,1852000,1230500,2287500.0,0,2185900.0,0.0,0,0.0,0,0.0,499470.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0451,906930,1252500.0,828630,1404100,1154000.0,1203400,2851000.0,1964800.0,2546100,2500200.0,1795900,1445500.0,1779700.0,1695500.0,1217100,2418200,1523600.0,957510.0,2128900
Parabacteroides_distasonis,LCOG0456,0,0.0,184800,0,0.0,759420,700870.0,652700.0,657090,0.0,306140,304500.0,0.0,0.0,0,263550,335290.0,0.0,0
Parabacteroides_distasonis,LCOG0457,28871300,36686790.0,28786830,35702590,35113950.0,17368700,44065030.0,29436500.0,52577000,40924000.0,38423370,34039350.0,37248000.0,37640120.0,27483100,42533000,42595320.0,30141000.0,30143100
Parabacteroides_distasonis,LCOG0458,19049440,7527680.0,15575800,17607630,11767940.0,6255430,11530000.0,12670210.0,9898400,14329350.0,3227100,7320100.0,3414150.0,3016380.0,4448740,6066600,6899090.0,2804400.0,6522870
Parabacteroides_distasonis,LCOG0459,12877000,14215000.0,11744000,24109000,17161000.0,13827000,25195000.0,14858000.0,32217000,17082000.0,14979000,12306000.0,17031000.0,12603000.0,13540000,14804000,7447000.0,12372000.0,13877000
Parabacteroides_distasonis,LCOG0460,0,1931900.0,1042400,1358200,1064600.0,818060,0.0,0.0,0,1051600.0,553720,787900.0,1488600.0,629280.0,725180,356650,572880.0,841080.0,707170
Parabacteroides_distasonis,LCOG0461,0,3072200.0,0,0,0.0,0,0.0,0.0,0,2912500.0,2879400,2758000.0,5749300.0,2406100.0,772620,4291300,5051000.0,1207500.0,4813000
Parabacteroides_distasonis,LCOG0462,1660500,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,1358100,0.0,0.0,0
Parabacteroides_distasonis,LCOG0463,0,0.0,0,0,0.0,0,0.0,0.0,0,115230000.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0465,1157700,1020200.0,752680,659240,1120100.0,1182300,0.0,0.0,0,567220.0,434680,568210.0,746470.0,484930.0,705920,0,941990.0,751300.0,720880
Parabacteroides_distasonis,LCOG0468,1640000,2908300.0,0,3122200,3753200.0,1582900,1351000.0,2967200.0,3086600,2439900.0,5210300,3076700.0,2055800.0,2058400.0,1780400,2630900,4733500.0,1611900.0,4178100
Parabacteroides_distasonis,LCOG0469,0,0.0,0,0,0.0,0,1213500.0,0.0,968430,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0474,0,293470.0,0,296960,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0479,2599300,2995400.0,3363900,5033300,4189200.0,8581700,2973300.0,2820000.0,5645600,8217000.0,2795000,8398600.0,6447000.0,6946900.0,2866700,7046700,6872200.0,1187600.0,5945400
Parabacteroides_distasonis,LCOG0480,57074000,46821000.0,41067000,45044000,49217000.0,36988600,53217400.0,68376000.0,86665000,16374900.0,17349800,10300000.0,9842500.0,12237000.0,14048000,12754000,16039500.0,24819500.0,18818400
Parabacteroides_distasonis,LCOG0484,0,0.0,0,0,0.0,0,1936300.0,2293300.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0488,1141500,2638600.0,2112300,1967800,1418500.0,0,2662300.0,3464500.0,2422900,1598500.0,1644100,1865300.0,2076700.0,2169700.0,1204600,0,1270000.0,1691400.0,1639900
Parabacteroides_distasonis,LCOG0491,0,732050.0,0,0,0.0,0,1351000.0,0.0,1120700,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0492,1115100,0.0,0,0,0.0,0,0.0,0.0,0,2200000.0,0,1970500.0,2966400.0,2336700.0,2193900,1603700,2045700.0,0.0,0
Parabacteroides_distasonis,LCOG0493,1132200,690790.0,126000,519580,647240.0,1293700,3060700.0,3402700.0,2858700,988510.0,143090,244160.0,0.0,0.0,606420,0,0.0,0.0,135100
Parabacteroides_distasonis,LCOG0495,3865400,1483400.0,0,1935900,1774500.0,0,0.0,0.0,0,0.0,621690,0.0,0.0,0.0,659920,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0498,368390,475290.0,722890,611060,1728300.0,366300,1951900.0,2500300.0,2847000,0.0,0,0.0,0.0,340190.0,0,0,0.0,0.0,367120
Parabacteroides_distasonis,LCOG0499,2285300,0.0,0,0,0.0,7994900,0.0,0.0,0,1331600.0,0,502340.0,498850.0,0.0,0,0,378410.0,1773100.0,1608300
Parabacteroides_distasonis,LCOG0504,870790,0.0,0,0,1165500.0,0,2629600.0,0.0,1475800,458640.0,525570,0.0,0.0,0.0,239120,0,435570.0,0.0,356440
Parabacteroides_distasonis,LCOG0505,0,0.0,2536700,0,0.0,0,2037800.0,2299800.0,0,0.0,0,1769400.0,0.0,0.0,1598100,0,0.0,0.0,562650
Parabacteroides_distasonis,LCOG0509,0,0.0,0,0,0.0,0,3665800.0,3461400.0,4518200,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0511,53151000,19571200.0,27648500,22182300,19779700.0,13097000,16713000.0,22510000.0,14525000,17505200.0,20059200,10443800.0,13532200.0,7741200.0,61961600,17553200,17462800.0,19009700.0,12718900
Parabacteroides_distasonis,LCOG0513,0,0.0,480810,1468100,910500.0,0,0.0,0.0,0,372200.0,317940,195940.0,180940.0,155870.0,312190,242140,0.0,1098100.0,882990
Parabacteroides_distasonis,LCOG0514,3814300,1616900.0,7195400,1783800,807030.0,0,1133100.0,719740.0,975050,1340700.0,0,1890100.0,1099000.0,0.0,542410,787160,2185100.0,0.0,359810
Parabacteroides_distasonis,LCOG0515,0,0.0,0,0,0.0,0,0.0,0.0,0,285440.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0516,6854900,9433330.0,8413750,12350210,11447570.0,1412100,3965370.0,6434300.0,3411500,5332310.0,2388680,5061460.0,3857500.0,2564800.0,3858910,2878200,2451600.0,4451900.0,3987000
Parabacteroides_distasonis,LCOG0517,0,478430.0,820750,937210,703570.0,1412100,939470.0,1296500.0,651500,950310.0,538780,806760.0,0.0,0.0,905110,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0518,2178300,5950500.0,5435900,1828000,1853780.0,0,0.0,0.0,6610500,3569000.0,0,2876050.0,3613000.0,1325500.0,0,2152300,3042180.0,1405900.0,3600800
Parabacteroides_distasonis,LCOG0519,2178300,5950500.0,5435900,1828000,1853780.0,0,0.0,0.0,6610500,3569000.0,0,2876050.0,3613000.0,1325500.0,0,2152300,3042180.0,1405900.0,3600800
Parabacteroides_distasonis,LCOG0520,0,789200.0,0,1150700,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0522,26361000,16065000.0,19836000,16303000,31030000.0,9154800,13208000.0,17419000.0,12272000,7642900.0,0,7273400.0,3806200.0,4764100.0,7775100,6846900,4735200.0,13566000.0,6308100
Parabacteroides_distasonis,LCOG0524,1304370,901570.0,1375300,1520180,1630400.0,0,2057510.0,2126590.0,1265000,445120.0,1176000,282000.0,809600.0,523910.0,0,259100,638810.0,0.0,502000
Parabacteroides_distasonis,LCOG0527,18436000,15510900.0,14865400,9138200,15152600.0,5663760,13256000.0,14907000.0,17062000,3308100.0,1832120,2836000.0,3796600.0,2886780.0,8747280,1535350,3444080.0,6322680.0,5466170
Parabacteroides_distasonis,LCOG0528,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,187040.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0532,12057000,6908900.0,2620800,8713400,8365300.0,4853200,1431600.0,1839000.0,1976300,5075900.0,4152800,3589500.0,4577900.0,4627700.0,2373000,3932700,2994200.0,5754100.0,3780500
Parabacteroides_distasonis,LCOG0533,0,0.0,0,552900,0.0,0,147480.0,168010.0,122370,0.0,0,0.0,0.0,0.0,1352400,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0536,148440,612280.0,0,946320,1102900.0,46671,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,188000.0,30248
Parabacteroides_distasonis,LCOG0538,0,0.0,881050,0,723770.0,0,0.0,0.0,0,920400.0,0,0.0,749480.0,537550.0,0,672940,0.0,0.0,0
Parabacteroides_distasonis,LCOG0539,24551000,941860.0,1040700,17059000,9104500.0,9279400,2537300.0,19537000.0,4710900,21912000.0,30133000,31910000.0,27974000.0,20436000.0,11052000,14216000,19398000.0,7909100.0,13333000
Parabacteroides_distasonis,LCOG0540,0,102740.0,0,0,0.0,1033500,0.0,0.0,126190,926950.0,717800,1059300.0,0.0,1241000.0,191950,1373200,189210.0,0.0,934670
Parabacteroides_distasonis,LCOG0541,0,1674300.0,0,1565400,593110.0,0,0.0,0.0,0,1454500.0,0,1830600.0,2025900.0,0.0,1087900,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0543,684740,0.0,626120,0,0.0,1386000,816060.0,0.0,910100,454450.0,548450,614020.0,434370.0,607340.0,423820,716090,1224700.0,758190.0,751670
Parabacteroides_distasonis,LCOG0544,47596000,47592000.0,73035000,41307000,44677000.0,36022000,57824000.0,79332000.0,65884000,11513000.0,13660000,10436000.0,9337600.0,12856000.0,16373000,14847000,17612000.0,30107000.0,14937000
Parabacteroides_distasonis,LCOG0545,5583100,4845500.0,4446700,8613500,5813800.0,6347600,0.0,11971000.0,0,14235000.0,12916000,10082000.0,10617000.0,10544000.0,5688500,11567000,17218000.0,2939300.0,15923000
Parabacteroides_distasonis,LCOG0547,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,182910.0,0,0,244660.0,0.0,0
Parabacteroides_distasonis,LCOG0548,4464600,3291900.0,1945000,1730600,730120.0,1021100,2969400.0,0.0,664300,395260.0,0,0.0,0.0,0.0,0,0,0.0,0.0,382820
Parabacteroides_distasonis,LCOG0550,1678300,1391500.0,2227100,0,1660100.0,0,0.0,0.0,670920,424500.0,1367600,1029300.0,0.0,0.0,0,0,967570.0,0.0,1361300
Parabacteroides_distasonis,LCOG0552,935940,0.0,0,662580,538390.0,0,0.0,0.0,919360,686440.0,0,0.0,786020.0,0.0,0,885450,0.0,0.0,0
Parabacteroides_distasonis,LCOG0556,95325,0.0,62196,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0557,0,0.0,1727200,0,0.0,1872700,2745500.0,0.0,0,0.0,0,0.0,441410.0,0.0,0,0,0.0,1373300.0,1238400
Parabacteroides_distasonis,LCOG0560,0,0.0,0,0,0.0,0,0.0,0.0,0,636610.0,835300,0.0,759360.0,0.0,0,0,0.0,0.0,769890
Parabacteroides_distasonis,LCOG0561,897970,1634600.0,0,1289500,534160.0,1741200,4274900.0,5081700.0,4397700,381770.0,0,0.0,0.0,0.0,0,328640,0.0,819600.0,0
Parabacteroides_distasonis,LCOG0563,1838700,2281800.0,2670300,3065300,2445400.0,2276200,4122200.0,3171200.0,4694000,3226000.0,1927300,2142300.0,2726300.0,2209900.0,1635600,2734400,4603200.0,1124800.0,1831400
Parabacteroides_distasonis,LCOG0576,0,0.0,0,0,0.0,0,0.0,0.0,0,1960900.0,0,1650700.0,2220100.0,1428000.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0584,1196000,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0589,20827000,20680000.0,25075000,15685000,17363000.0,9412600,18194000.0,26152000.0,27103000,11053000.0,10192000,8213600.0,10485000.0,7125700.0,11240000,10719000,10871000.0,14382000.0,9050500
Parabacteroides_distasonis,LCOG0592,1595100,2023900.0,1524600,1093900,1333700.0,2646000,3288800.0,4449400.0,3603100,1068400.0,858930,1306700.0,1714200.0,980480.0,1333600,1106500,1147400.0,1899200.0,1102800
Parabacteroides_distasonis,LCOG0605,24384000,35481000.0,32339000,17862000,23538000.0,38048000,94393000.0,56564000.0,55793000,6942600.0,9932300,17617000.0,8357200.0,13015000.0,14182000,12975000,14812000.0,16787000.0,12672000
Parabacteroides_distasonis,LCOG0607,3260100,1182600.0,1711700,0,1034900.0,0,2852900.0,1533100.0,3441000,1351400.0,688240,1206900.0,1450000.0,1470830.0,0,1355080,930570.0,369290.0,1980420
Parabacteroides_distasonis,LCOG0613,0,0.0,0,0,225550.0,0,0.0,184430.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0615,3929300,4267200.0,3822900,2614300,3481200.0,2865700,5902700.0,6051600.0,5822000,1836900.0,2026900,1249400.0,1627900.0,813670.0,1234700,2833700,1491800.0,2186300.0,933540
Parabacteroides_distasonis,LCOG0621,1402700,0.0,1406900,6732700,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0623,0,0.0,0,0,0.0,0,2407700.0,0.0,2482000,578150.0,862510,0.0,801870.0,0.0,784330,924400,1286400.0,0.0,0
Parabacteroides_distasonis,LCOG0624,866110,810400.0,632910,674940,788790.0,0,2683700.0,0.0,0,0.0,1165600,296070.0,526260.0,343040.0,0,0,194410.0,915280.0,302910
Parabacteroides_distasonis,LCOG0627,901430,0.0,0,0,354190.0,303480,694050.0,0.0,0,291870.0,0,0.0,0.0,0.0,0,0,313480.0,0.0,0
Parabacteroides_distasonis,LCOG0629,0,0.0,0,0,0.0,0,0.0,0.0,0,790260.0,313610,687990.0,712640.0,629270.0,0,619320,598390.0,0.0,406780
Parabacteroides_distasonis,LCOG0641,531490,0.0,0,343690,0.0,0,0.0,302390.0,0,225680.0,0,0.0,0.0,0.0,213920,199830,0.0,0.0,0
Parabacteroides_distasonis,LCOG0642,4335000,0.0,711600,1439400,3705000.0,0,0.0,0.0,0,0.0,232130,180210.0,588640.0,0.0,288610,0,471340.0,0.0,0
Parabacteroides_distasonis,LCOG0646,0,1092600.0,1144500,810970,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0652,0,1315820.0,0,0,466360.0,0,717470.0,0.0,0,1373640.0,895280,926070.0,526820.0,906870.0,282590,856070,930960.0,0.0,869400
Parabacteroides_distasonis,LCOG0653,2536200,2694400.0,2106700,3043000,2575000.0,2724300,3932300.0,0.0,3178700,5357700.0,2319900,3555200.0,2962200.0,2655300.0,1514200,1588300,1807000.0,2485700.0,1164500
Parabacteroides_distasonis,LCOG0663,970690,986460.0,1008100,993150,0.0,1077700,527260.0,0.0,1558400,862550.0,854450,683230.0,0.0,0.0,685220,0,1241300.0,0.0,752290
Parabacteroides_distasonis,LCOG0667,483140,634110.0,0,652560,614190.0,0,24728.0,0.0,0,1811100.0,798890,874830.0,957200.0,1097100.0,0,1152400,1283370.0,0.0,253310
Parabacteroides_distasonis,LCOG0673,78824600,75111570.0,100876120,64649540,90959470.0,65839200,81140210.0,101397800.0,90736000,37477930.0,33120310,27484670.0,35612460.0,28207700.0,32052020,18465900,29205260.0,64431920.0,36122990
Parabacteroides_distasonis,LCOG0674,7359300,11732600.0,17683700,16749600,17396000.0,12313500,23710600.0,32897500.0,27803800,15118700.0,11231400,6017590.0,7791600.0,12840300.0,8549900,10576900,14702200.0,9158700.0,7452200
Parabacteroides_distasonis,LCOG0683,0,0.0,3691800,0,0.0,0,0.0,0.0,85766,154620.0,266120,235720.0,0.0,47139.0,14052,205290,0.0,0.0,0
Parabacteroides_distasonis,LCOG0685,0,0.0,485620,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0686,0,0.0,0,0,0.0,0,0.0,0.0,0,2424300.0,0,2201900.0,1426500.0,1543800.0,2807300,0,2051500.0,0.0,2052100
Parabacteroides_distasonis,LCOG0692,0,0.0,0,0,0.0,0,0.0,0.0,0,559280.0,0,0.0,0.0,397600.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0693,1506740,3156800.0,2599200,1409400,1802400.0,1690400,8118600.0,0.0,1134700,1848310.0,3238400,0.0,2077000.0,932120.0,2936700,0,1455600.0,0.0,2870300
Parabacteroides_distasonis,LCOG0696,7731300,4190400.0,7831200,5163800,3995100.0,2125300,0.0,2519600.0,2135100,3729300.0,2990000,2845900.0,3111400.0,2830000.0,2895400,2448200,2475400.0,3463400.0,3901300
Parabacteroides_distasonis,LCOG0698,2291100,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0708,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,2235000,0.0,0.0,0
Parabacteroides_distasonis,LCOG0714,3076100,2192400.0,1915200,941870,3214800.0,961220,0.0,0.0,0,733600.0,1619500,1444200.0,0.0,1145100.0,442770,1477200,841800.0,0.0,0
Parabacteroides_distasonis,LCOG0716,1373900,1820300.0,1957300,210120,1170100.0,0,8865200.0,4718900.0,13191000,199680.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0719,0,0.0,0,0,0.0,0,2748000.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0724,2494400,586260.0,0,1455900,498590.0,0,2800100.0,0.0,3043100,1457500.0,255200,1536900.0,1797800.0,1454500.0,507010,716500,0.0,0.0,415370
Parabacteroides_distasonis,LCOG0740,3475200,3152900.0,2459200,5266400,4513100.0,1383600,3533900.0,3588700.0,2513800,2850100.0,1510800,860110.0,2200000.0,1666300.0,3148300,1540100,2023400.0,2433600.0,0
Parabacteroides_distasonis,LCOG0744,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,209580,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0745,16743000,24427000.0,12254000,16938000,20074000.0,15456000,35354000.0,27696000.0,32156000,14098000.0,13660000,12447000.0,18561000.0,16319000.0,9527200,16521000,12883000.0,14189000.0,14190000
Parabacteroides_distasonis,LCOG0753,17505000,13220000.0,21246000,17825000,28026000.0,5402800,26319000.0,27049000.0,15795000,3320200.0,4457100,2343500.0,1466300.0,1325700.0,798660,507790,1932800.0,1703300.0,1144000
Parabacteroides_distasonis,LCOG0756,0,0.0,0,0,0.0,3391100,2612600.0,2881000.0,2814400,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0757,3107700,1916300.0,5855800,2703400,4166800.0,2662200,2175500.0,1864800.0,4536800,5051800.0,5586900,0.0,9566300.0,4017100.0,0,2566900,9549800.0,9506500.0,7231900
Parabacteroides_distasonis,LCOG0760,3131000,2521390.0,1351900,2906310,2533500.0,0,2953900.0,0.0,0,3252060.0,1256300,1515160.0,630850.0,1008000.0,584510,0,1487300.0,0.0,2415420
Parabacteroides_distasonis,LCOG0764,1465900,2333700.0,7027200,9306500,8349400.0,1959800,2597200.0,5263000.0,6437100,555990.0,778060,589800.0,435610.0,0.0,661090,790290,0.0,1722600.0,926950
Parabacteroides_distasonis,LCOG0766,0,0.0,0,0,0.0,0,0.0,0.0,0,254660.0,0,0.0,179520.0,0.0,0,0,0.0,0.0,164810
Parabacteroides_distasonis,LCOG0768,404750,669020.0,0,516790,481300.0,0,1350400.0,768970.0,1430300,402940.0,822810,0.0,0.0,451970.0,0,0,601170.0,0.0,718930
Parabacteroides_distasonis,LCOG0770,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0772,942500,772200.0,0,1230100,1097000.0,0,1200300.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0773,0,0.0,0,0,0.0,0,478750.0,0.0,217570,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0774,1465900,2333700.0,7027200,9306500,8349400.0,1959800,2597200.0,5263000.0,6437100,555990.0,778060,589800.0,435610.0,0.0,661090,790290,0.0,1722600.0,926950
Parabacteroides_distasonis,LCOG0776,87883920,96916000.0,124988470,67714580,42572840.0,31412000,48682060.0,62258700.0,55248000,30245700.0,32839340,35133500.0,24469950.0,30412690.0,32325570,40047600,44174040.0,31803700.0,26536300
Parabacteroides_distasonis,LCOG0778,6529710,7018660.0,5184700,7673400,4957690.0,2279980,2700660.0,2784310.0,1491760,1159350.0,1180000,0.0,1383300.0,456710.0,3951910,1426000,416880.0,3145090.0,271360
Parabacteroides_distasonis,LCOG0782,0,0.0,0,0,0.0,0,0.0,0.0,0,1566800.0,1158300,1228100.0,1819900.0,1657000.0,0,1428300,1482800.0,0.0,0
Parabacteroides_distasonis,LCOG0784,1955400,2321600.0,0,2086100,2165900.0,407690,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,2343600.0,0.0,693840
Parabacteroides_distasonis,LCOG0787,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0793,0,1023230.0,0,1159160,1440790.0,0,3897500.0,1434200.0,630980,2142900.0,818230,1150600.0,1051500.0,799480.0,808470,1597800,1128800.0,0.0,475630
Parabacteroides_distasonis,LCOG0807,6947700,1536100.0,0,3282200,2791800.0,1052800,2835100.0,1558500.0,2252400,882720.0,1139600,0.0,2111000.0,1263200.0,1248700,0,0.0,764510.0,550700
Parabacteroides_distasonis,LCOG0809,0,0.0,0,0,0.0,4920500,0.0,0.0,0,0.0,0,0.0,403770.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0810,18150360,10803000.0,7924550,24019120,9952990.0,7541560,14654130.0,4445190.0,11731000,14482090.0,12986660,9612550.0,18161380.0,16927470.0,6936150,8797510,13254720.0,5809580.0,10848980
Parabacteroides_distasonis,LCOG0822,86699000,60277000.0,57377000,47626000,52223000.0,56098000,83850000.0,85954000.0,47678000,23093000.0,36671000,25018000.0,22162000.0,30598000.0,53716000,28273000,35832000.0,23372000.0,50354000
Parabacteroides_distasonis,LCOG0823,2314000,840760.0,942320,701870,858450.0,0,939270.0,1005000.0,609960,517850.0,311990,332090.0,550610.0,376970.0,414120,854350,0.0,388610.0,479170
Parabacteroides_distasonis,LCOG0826,0,0.0,0,0,0.0,0,0.0,914990.0,1417600,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0
Parabacteroides_distasonis,LCOG0828,0,0.0,1204900,0,0.0,0,0.0,0.0,0,2352500.0,2168600,1481800.0,2117700.0,2201100.0,653900,1871600,1558500.0,1082000.0,5156100
Parabacteroides_distasonis,LCOG0836,3146100,8921500.0,2500900,5204900,4674400.0,10366000,9212700.0,5367000.0,1623300,3345000.0,2091700,2254700.0,3850000.0,2089900.0,0,0,5377700.0,5995500.0,0
Parabacteroides_distasonis,LCOG0841,0,1656800.0,2045400,1520200,1357200.0,1656100,0.0,3068100.0,3175700,1298400.0,2371600,1998900.0,1874700.0,0.0,1347300,2082600,2445700.0,1707600.0,2410800
Parabacteroides_distasonis,LCOG0845,7553300,0.0,3058700,2903400,2802700.0,0,4526300.0,3373080.0,4035400,5282300.0,1478500,2506100.0,3419700.0,2592000.0,0,0,2527000.0,4700800.0,5547600
Parabacteroides_distasonis,LCOG0849,2446400,0.0,1321700,0,0.0,0,1433200.0,0.0,524930,0.0,0,706610.0,0.0,0.0,0,0,0.0,1020500.0,387140
